timestamp,temperature,occupancy,hour,day_of_week,energy_consumption
2024-06-12 01:00:00,41.48051488936456,18,1,2,49.8570505979913
2024-06-12 02:00:00,41.17793303567394,58,2,2,66.49255895197817
2024-06-12 03:00:00,27.483727139335322,54,3,2,58.65816212148043
2024-06-12 04:00:00,35.480900504151506,29,4,2,57.493939761929774
2024-06-12 05:00:00,26.299346361850198,78,5,2,65.4525440736012
2024-06-12 06:00:00,34.10623577006342,35,6,2,58.51488319289936
2024-06-12 07:00:00,37.3303210331035,54,7,2,65.92074762294422
2024-06-12 08:00:00,40.72214987261378,43,8,2,61.311004374265316
2024-06-12 09:00:00,27.60509462039213,26,9,2,50.04103342286652
2024-06-12 10:00:00,36.799151590945144,76,10,2,67.10895369937984
2024-06-12 11:00:00,24.38228281517085,77,11,2,59.26896414445683
2024-06-12 12:00:00,41.76797529104756,53,12,2,54.7238358805616
2024-06-12 13:00:00,18.618470370344426,47,13,2,43.37324239178265
2024-06-12 14:00:00,32.4846913560269,29,14,2,40.84363155146138
2024-06-12 15:00:00,33.828143559631854,38,15,2,41.00673118807241
2024-06-12 16:00:00,34.51309336977909,12,16,2,32.00826815884331
2024-06-12 17:00:00,20.889301890938135,15,17,2,25.20774010526619
2024-06-12 18:00:00,40.52471480335513,43,18,2,41.50450414363882
2024-06-12 19:00:00,22.348398697201986,70,19,2,44.893261111399816
2024-06-12 20:00:00,32.94608167775618,26,20,2,37.53900482512062
2024-06-12 21:00:00,23.34422589895404,44,21,2,39.86170260211185
2024-06-12 22:00:00,25.373194008510502,34,22,2,40.91298037289566
2024-06-12 23:00:00,31.115005001474984,78,23,2,56.74886727756505
2024-06-13 00:00:00,28.012642045549836,27,0,3,38.79485200177901
2024-06-13 01:00:00,21.84541442343615,98,1,3,64.16864017164829
2024-06-13 02:00:00,22.102473658100358,6,2,3,39.0344862756195
2024-06-13 03:00:00,28.03547491590719,61,3,3,62.496471554410434
2024-06-13 04:00:00,36.17479147861202,50,4,3,63.91181817145647
2024-06-13 05:00:00,39.55115152434692,45,5,3,63.202802472950786
2024-06-13 06:00:00,20.019063894225187,19,6,3,45.42090808227906
2024-06-13 07:00:00,27.434493781425626,95,7,3,73.88377891034173
2024-06-13 08:00:00,20.40589352934904,37,8,3,44.653305921285394
2024-06-13 09:00:00,18.39821953518235,60,9,3,54.75297751199247
2024-06-13 10:00:00,33.88124838345496,31,10,3,53.13194551736864
2024-06-13 11:00:00,32.45878660719811,25,11,3,46.0755693481385
2024-06-13 12:00:00,21.91245873155727,57,12,3,47.291913641673986
2024-06-13 13:00:00,23.611507994233538,38,13,3,41.20725067239692
2024-06-13 14:00:00,18.568986087468442,19,14,3,32.683386408810264
2024-06-13 15:00:00,38.03873293666569,81,15,3,57.150385923959156
2024-06-13 16:00:00,41.39257430516523,49,16,3,45.38198654457678
2024-06-13 17:00:00,21.25102888307258,78,17,3,46.80022025705611
2024-06-13 18:00:00,23.555405130367156,51,18,3,39.9009955730227
2024-06-13 19:00:00,38.84182857472642,85,19,3,53.64699721862973
2024-06-13 20:00:00,40.23513115094843,21,20,3,43.354443361691644
2024-06-13 21:00:00,28.071057187363447,52,21,3,42.56315463398517
2024-06-13 22:00:00,19.214939334457778,84,22,3,51.70432120866522
2024-06-13 23:00:00,18.945404008627666,65,23,3,47.8394359423528
2024-06-14 00:00:00,31.77479678565625,42,0,4,47.09139508220726
2024-06-14 01:00:00,27.429482613436296,81,1,4,59.69987972389999
2024-06-14 02:00:00,18.68765826186371,22,2,4,41.07924475096376
2024-06-14 03:00:00,31.998057415501364,76,3,4,62.12997432224541
2024-06-14 04:00:00,18.271260878136538,63,4,4,58.33783960056249
2024-06-14 05:00:00,36.89692699558255,8,5,4,46.7162294738568
2024-06-14 06:00:00,25.354387744880917,6,6,4,44.506528617811654
2024-06-14 07:00:00,18.96619207222157,40,7,4,49.79892698524664
2024-06-14 08:00:00,32.12045330359568,53,8,4,61.77809890921134
2024-06-14 09:00:00,27.54442594639331,64,9,4,55.6349340142371
2024-06-14 10:00:00,41.37120992057159,1,10,4,42.66120596883878
2024-06-14 11:00:00,31.06076790008885,3,11,4,37.825057765031055
2024-06-14 12:00:00,24.605740344888197,77,12,4,56.44055801832432
2024-06-14 13:00:00,35.0265327512154,31,13,4,44.668271960855975
2024-06-14 14:00:00,24.515808061025073,99,14,4,59.058468017308066
2024-06-14 15:00:00,39.701838993781564,1,15,4,33.29565108156018
2024-06-14 16:00:00,26.993327292177035,63,16,4,43.700925939215374
2024-06-14 17:00:00,31.196845506628925,13,17,4,27.696006609388387
2024-06-14 18:00:00,19.213754491781494,19,18,4,24.860136570317
2024-06-14 19:00:00,28.22690971085354,88,19,4,50.81516571372796
2024-06-14 20:00:00,37.97672495186388,48,20,4,40.61859905322177
2024-06-14 21:00:00,37.33557132872021,7,21,4,31.916279168366945
2024-06-14 22:00:00,23.38364541248463,91,22,4,54.9185350202789
2024-06-14 23:00:00,23.425897704253504,62,23,4,48.08374512668403
2024-06-15 00:00:00,37.61532749311768,45,0,5,51.80164905135663
2024-06-15 01:00:00,40.32956208406381,20,1,5,47.53808970249068
2024-06-15 02:00:00,20.288662110552085,86,2,5,57.45855510764192
2024-06-15 03:00:00,28.801407346229407,31,3,5,46.42100862090183
2024-06-15 04:00:00,26.098902695141497,7,4,5,43.19633011266159
2024-06-15 05:00:00,38.89652293097855,94,5,5,80.28540984861263
2024-06-15 06:00:00,20.004597952320452,15,6,5,44.57610965326626
2024-06-15 07:00:00,23.067022621392898,39,7,5,54.9355691113508
2024-06-15 08:00:00,36.05924010207586,26,8,5,52.136499245772214
2024-06-15 09:00:00,19.231052375549176,17,9,5,42.3528929906769
2024-06-15 10:00:00,29.820849137142943,34,10,5,48.70305103758748
2024-06-15 11:00:00,28.61056883231328,51,11,5,50.70891549616437
2024-06-15 12:00:00,26.025628295729966,14,12,5,38.70199335407932
2024-06-15 13:00:00,27.46973556765417,62,13,5,49.50578334207954
2024-06-15 14:00:00,30.71857408632559,52,14,5,43.18821864758447
2024-06-15 15:00:00,21.872816601321194,90,15,5,51.061399653682464
2024-06-15 16:00:00,31.727901078806227,80,16,5,49.77135946861197
2024-06-15 17:00:00,37.33037590319967,65,17,5,45.617269221863715
2024-06-15 18:00:00,36.24386231496382,30,18,5,35.1312319887896
2024-06-15 19:00:00,21.69359771265057,60,19,5,43.27932718448067
2024-06-15 20:00:00,21.581987273795374,63,20,5,43.45550850483281
2024-06-15 21:00:00,24.43618482587792,97,21,5,50.21794941810209
2024-06-15 22:00:00,26.66579343218489,33,22,5,37.85616502285313
2024-06-15 23:00:00,27.80293395380358,54,23,5,47.28231073309332
2024-06-16 00:00:00,34.31273320400029,58,0,6,54.02429209971265
2024-06-16 01:00:00,19.360330371980048,2,1,6,31.5405766257889
2024-06-16 02:00:00,18.832144901425593,16,2,6,40.710207088660454
2024-06-16 03:00:00,27.405853510653817,77,3,6,65.75938590219093
2024-06-16 04:00:00,34.73192861131153,77,4,6,71.22421974563095
2024-06-16 05:00:00,22.64244823095558,45,5,6,55.14069839859877
2024-06-16 06:00:00,33.39610755015004,37,6,6,59.015366452343294
2024-06-16 07:00:00,24.235875310567188,34,7,6,51.28822238826612
2024-06-16 08:00:00,39.266066611524394,0,8,6,45.14040895656441
2024-06-16 09:00:00,39.4965586623988,28,9,6,52.01384536806709
2024-06-16 10:00:00,25.134892902751837,3,10,6,36.764060802533415
2024-06-16 11:00:00,23.51985009511777,60,11,6,51.94696983280063
2024-06-16 12:00:00,27.87129532958955,96,12,6,60.16934957396139
2024-06-16 13:00:00,23.77275804432357,16,13,6,31.838446538071242
2024-06-16 14:00:00,34.13721223900089,27,14,6,39.411820734112844
2024-06-16 15:00:00,37.825552429158854,49,15,6,48.269937186813905
2024-06-16 16:00:00,34.15421114186921,89,16,6,55.785508040157275
2024-06-16 17:00:00,37.78441073398439,7,17,6,29.60589497801217
2024-06-16 18:00:00,27.52781189297938,33,18,6,33.75667306232277
2024-06-16 19:00:00,21.75160729701266,58,19,6,35.959258237161116
2024-06-16 20:00:00,35.710822737542216,17,20,6,32.568113064897304
2024-06-16 21:00:00,26.651388123397293,94,21,6,51.140273529230036
2024-06-16 22:00:00,34.11049980549918,58,22,6,50.31292649836015
2024-06-16 23:00:00,24.495454607562376,26,23,6,36.89392232253172
2024-06-17 00:00:00,19.949511235360145,15,0,0,34.15931072754027
2024-06-17 01:00:00,41.82196309170632,9,1,0,47.81104624585207
2024-06-17 02:00:00,21.748836190334384,75,2,0,56.37991562625301
2024-06-17 03:00:00,41.72210385512355,21,3,0,55.16561820766782
2024-06-17 04:00:00,41.45471838159473,15,4,0,57.857455216949404
2024-06-17 05:00:00,37.05163449379295,11,5,0,49.52084775795842
2024-06-17 06:00:00,33.826151089967944,74,6,0,65.98703774239107
2024-06-17 07:00:00,31.867369206026034,83,7,0,67.97726175389306
2024-06-17 08:00:00,38.78643708906803,50,8,0,63.830643160443614
2024-06-17 09:00:00,24.94654851886771,0,9,0,43.03692647261951
2024-06-17 10:00:00,29.22434909963705,26,10,0,50.82283261561374
2024-06-17 11:00:00,32.86535926479605,66,11,0,60.51068192866665
2024-06-17 12:00:00,27.868571420867788,11,12,0,38.99287876179276
2024-06-17 13:00:00,28.25967489816643,29,13,0,41.17076080103231
2024-06-17 14:00:00,25.926832020050025,8,14,0,31.813615467423837
2024-06-17 15:00:00,31.541563600428866,52,15,0,44.90722988655082
2024-06-17 16:00:00,38.413788672362784,60,16,0,46.94711204276121
2024-06-17 17:00:00,22.836681072151507,53,17,0,41.08595829128622
2024-06-17 18:00:00,40.42639293008259,36,18,0,43.68405992298046
2024-06-17 19:00:00,34.53810368995751,64,19,0,45.2558139135869
2024-06-17 20:00:00,37.75855710432072,41,20,0,43.81598316771046
2024-06-17 21:00:00,31.34857662312028,48,21,0,45.925704954187054
2024-06-17 22:00:00,36.708400834177525,3,22,0,35.09156067481736
2024-06-17 23:00:00,18.388809536147214,63,23,0,45.09549986929076
2024-06-18 00:00:00,37.64113019470884,78,0,1,65.08002654973912
2024-06-18 01:00:00,18.963332618048796,50,1,1,47.58053696023146
2024-06-18 02:00:00,39.3579210327087,90,2,1,70.4232054383133
2024-06-18 03:00:00,41.80710593372744,71,3,1,66.97428309839562
2024-06-18 04:00:00,25.057619092242668,59,4,1,53.026870056540645
2024-06-18 05:00:00,23.04764535085905,86,5,1,70.9293302698933
2024-06-18 06:00:00,36.368720732592976,78,6,1,69.91065723932171
2024-06-18 07:00:00,24.07263218208608,90,7,1,70.62346405209306
2024-06-18 08:00:00,38.77349719613288,30,8,1,55.20622178023957
2024-06-18 09:00:00,20.46822221177944,71,9,1,58.93909814654678
2024-06-18 10:00:00,21.022924713104597,93,10,1,64.31091930756452
2024-06-18 11:00:00,41.49963732241477,57,11,1,57.95975306442806
2024-06-18 12:00:00,34.17213355848011,81,12,1,63.3001404395125
2024-06-18 13:00:00,38.32529338629487,3,13,1,37.0779803628171
2024-06-18 14:00:00,25.78390505643643,21,14,1,35.297241957150824
2024-06-18 15:00:00,34.2356099884945,2,15,1,33.55577365358443
2024-06-18 16:00:00,32.261803855406335,78,16,1,52.34989382334694
2024-06-18 17:00:00,32.475602882950724,98,17,1,55.78888920049068
2024-06-18 18:00:00,34.380779028905316,46,18,1,44.878486865828464
2024-06-18 19:00:00,31.808620155098367,37,19,1,37.255749212401255
2024-06-18 20:00:00,28.297496863263984,32,20,1,35.27476030857226
2024-06-18 21:00:00,24.622144665133124,77,21,1,48.012753623154914
2024-06-18 22:00:00,36.445951941916846,47,22,1,44.87177006904683
2024-06-18 23:00:00,23.43053832007647,64,23,1,45.65550678424329
2024-06-19 00:00:00,34.616503347705944,25,0,2,43.69984676394781
2024-06-19 01:00:00,23.59998774358384,7,1,2,34.4607180156868
2024-06-19 02:00:00,33.007924078906896,49,2,2,55.64862164528083
2024-06-19 03:00:00,35.929878411096695,79,3,2,70.38833068143241
2024-06-19 04:00:00,23.24913333375694,37,4,2,50.566683532076105
2024-06-19 05:00:00,19.438639220671398,9,5,2,42.518502072856705
2024-06-19 06:00:00,21.143369831860177,41,6,2,51.859872245068665
2024-06-19 07:00:00,32.54392721450461,36,7,2,61.82129291695019
2024-06-19 08:00:00,38.38671374941765,25,8,2,58.370080775715564
2024-06-19 09:00:00,19.079923709650185,91,9,2,63.41581537085487
2024-06-19 10:00:00,35.61963021699951,11,10,2,46.654213628007334
2024-06-19 11:00:00,26.191647502801253,83,11,2,57.90324583223321
2024-06-19 12:00:00,29.48468087806854,48,12,2,48.71352706953675
2024-06-19 13:00:00,40.292629196293575,13,13,2,40.25736136609691
2024-06-19 14:00:00,25.967316113660292,45,14,2,42.96943871591249
2024-06-19 15:00:00,29.168086414547666,34,15,2,35.85235225311704
2024-06-19 16:00:00,18.328377954256347,28,16,2,32.21941603933771
2024-06-19 17:00:00,19.95836928011612,11,17,2,23.489070188322998
2024-06-19 18:00:00,24.20619818723482,81,18,2,44.66426823051219
2024-06-19 19:00:00,18.668453779705786,43,19,2,32.639285866092564
2024-06-19 20:00:00,33.15300782515803,65,20,2,48.889800692540966
2024-06-19 21:00:00,28.23356056323894,1,21,2,28.386515995224705
2024-06-19 22:00:00,31.15548486547253,58,22,2,48.29088993072973
2024-06-19 23:00:00,22.19153246151191,16,23,2,35.06283872225127
2024-06-20 00:00:00,25.102368706478785,9,0,3,36.88416503839126
2024-06-20 01:00:00,33.9317873964654,17,1,3,46.29704902760118
2024-06-20 02:00:00,41.167265367129595,21,2,3,51.33229118258137
2024-06-20 03:00:00,19.21000256645302,82,3,3,60.71081853599596
2024-06-20 04:00:00,39.36922370052639,57,4,3,65.03017823503558
2024-06-20 05:00:00,31.845148831469004,52,5,3,60.19370410690448
2024-06-20 06:00:00,31.53406960213497,0,6,3,45.97838425162916
2024-06-20 07:00:00,30.006684844986246,87,7,3,70.75135551653128
2024-06-20 08:00:00,19.665458061700402,60,8,3,59.80311975234758
2024-06-20 09:00:00,20.157044441667857,99,9,3,65.83995930250201
2024-06-20 10:00:00,32.421888135818065,88,10,3,65.63752869648054
2024-06-20 11:00:00,26.1830057144534,99,11,3,66.67116320242046
2024-06-20 12:00:00,40.01443359786434,30,12,3,49.15026088748773
2024-06-20 13:00:00,27.758172896627336,30,13,3,38.918207423990516
2024-06-20 14:00:00,21.438755008863385,65,14,3,46.783608714384464
2024-06-20 15:00:00,35.153252004048866,18,15,3,35.347574389581645
2024-06-20 16:00:00,25.040482114584236,52,16,3,42.508556740942694
2024-06-20 17:00:00,30.611287376541437,75,17,3,46.24609561166711
2024-06-20 18:00:00,34.74798685212408,73,18,3,48.1123521324065
2024-06-20 19:00:00,39.60633866884969,94,19,3,58.59923377122105
2024-06-20 20:00:00,37.012588675240224,21,20,3,38.86160940389186
2024-06-20 21:00:00,34.23266562894538,22,21,3,35.21826145261282
2024-06-20 22:00:00,34.31119637748345,86,22,3,58.708609550696565
2024-06-20 23:00:00,40.70219145677008,14,23,3,39.634969554577445
2024-06-21 00:00:00,25.099778339916867,25,0,4,41.88333889859011
2024-06-21 01:00:00,18.0266902607085,2,1,4,30.897888224050305
2024-06-21 02:00:00,24.526909425556767,86,2,4,64.30100019194799
2024-06-21 03:00:00,23.229393111041855,19,3,4,45.72657534550531
2024-06-21 04:00:00,33.88403004273596,39,4,4,53.670405067172716
2024-06-21 05:00:00,33.209078394372696,38,5,4,58.08245116306077
2024-06-21 06:00:00,32.24307318491337,71,6,4,66.41015980623979
2024-06-21 07:00:00,18.389842637026888,17,7,4,44.95120118980649
2024-06-21 08:00:00,35.49067330681554,40,8,4,56.657469726452725
2024-06-21 09:00:00,25.764729899651797,69,9,4,59.49056935425709
2024-06-21 10:00:00,33.96134373615915,26,10,4,52.17760221485001
2024-06-21 11:00:00,31.35788228405168,99,11,4,70.20928432994907
2024-06-21 12:00:00,26.225542210269772,14,12,4,35.32455963667324
2024-06-21 13:00:00,21.229830410498586,36,13,4,42.419466303741444
2024-06-21 14:00:00,20.26605354385154,57,14,4,37.06890843039883
2024-06-21 15:00:00,37.95643999469337,4,15,4,33.536310037965514
2024-06-21 16:00:00,40.04154100995739,72,16,4,50.39161474256907
2024-06-21 17:00:00,33.594913122343186,6,17,4,29.680956493515687
2024-06-21 18:00:00,20.4824187566516,40,18,4,31.7179222725244
2024-06-21 19:00:00,27.64865320531778,83,19,4,47.02978983610065
2024-06-21 20:00:00,35.49454080252377,9,20,4,30.312205672257154
2024-06-21 21:00:00,36.715701216241634,61,21,4,48.01352285314684
2024-06-21 22:00:00,20.837246934986126,25,22,4,33.07139228267095
2024-06-21 23:00:00,18.000737252289177,67,23,4,48.46162937693083
2024-06-22 00:00:00,35.09128910113452,23,0,5,48.363264686851764
2024-06-22 01:00:00,26.558308223668934,77,1,5,58.625556166525946
2024-06-22 02:00:00,24.107551958838247,40,2,5,49.65140442923541
2024-06-22 03:00:00,18.309539274948612,64,3,5,57.79826891814465
2024-06-22 04:00:00,30.967185762275992,16,4,5,48.04597401892421
2024-06-22 05:00:00,38.42761765022356,23,5,5,54.20689763833259
2024-06-22 06:00:00,40.98315951054211,26,6,5,62.18843042353588
2024-06-22 07:00:00,31.577878814718943,6,7,5,46.888662401593656
2024-06-22 08:00:00,30.34707186575746,72,8,5,65.8684636660882
2024-06-22 09:00:00,20.041353251741786,98,9,5,63.28401052814157
2024-06-22 10:00:00,31.172947237022395,11,10,5,42.83884840949315
2024-06-22 11:00:00,27.11949789516947,84,11,5,65.1222173185945
2024-06-22 12:00:00,32.57124674120585,2,12,5,37.81123628896663
2024-06-22 13:00:00,27.32943234903712,78,13,5,54.419162406218724
2024-06-22 14:00:00,23.767178962808803,84,14,5,54.871020610240656
2024-06-22 15:00:00,20.279166605481038,9,15,5,22.478320982595488
2024-06-22 16:00:00,25.558042670133496,32,16,5,32.88926866380466
2024-06-22 17:00:00,20.319476022906056,45,17,5,38.55045657563528
2024-06-22 18:00:00,22.245526819775613,58,18,5,38.42282582826674
2024-06-22 19:00:00,41.6960678059091,51,19,5,46.37500334097874
2024-06-22 20:00:00,28.658485365758846,5,20,5,29.52728007750639
2024-06-22 21:00:00,30.764922396120397,1,21,5,31.108704893973997
2024-06-22 22:00:00,38.96684468969317,28,22,5,40.280329578475886
2024-06-22 23:00:00,41.89365361177651,39,23,5,50.914569701575985
2024-06-23 00:00:00,31.985146784272356,96,0,6,68.30415447920214
2024-06-23 01:00:00,37.49937170506012,60,1,6,58.05170803864655
2024-06-23 02:00:00,25.846584584080205,67,2,6,57.2784305859653
2024-06-23 03:00:00,25.33785497873499,67,3,6,59.89763272828968
2024-06-23 04:00:00,27.664889303869444,28,4,6,52.28138847859337
2024-06-23 05:00:00,34.14017430416758,61,5,6,62.17401539403928
2024-06-23 06:00:00,34.37260054212237,59,6,6,58.66124539087635
2024-06-23 07:00:00,25.56574643158682,83,7,6,67.77311841465647
2024-06-23 08:00:00,21.19703817927909,40,8,6,53.59052875039849
2024-06-23 09:00:00,33.17751015517221,86,9,6,68.8359042632192
2024-06-23 10:00:00,21.079820692530348,81,10,6,58.61911067918379
2024-06-23 11:00:00,31.883820197503923,88,11,6,64.59616770507974
2024-06-23 12:00:00,34.642131073351415,64,12,6,59.716157876549616
2024-06-23 13:00:00,34.81467591346684,63,13,6,52.39002469077862
2024-06-23 14:00:00,36.08333065583032,78,14,6,57.58222993675583
2024-06-23 15:00:00,38.94862611757595,62,15,6,48.69610325271888
2024-06-23 16:00:00,29.999015807154922,97,16,6,53.22784291489388
2024-06-23 17:00:00,35.52598054870971,47,17,6,43.89381814608516
2024-06-23 18:00:00,32.86014564878008,19,18,6,35.39881141345392
2024-06-23 19:00:00,22.47935855514438,36,19,6,34.15842524592768
2024-06-23 20:00:00,18.616551476865794,63,20,6,35.440362820261356
2024-06-23 21:00:00,24.82899325624641,90,21,6,51.50354033712033
2024-06-23 22:00:00,28.632808952102867,85,22,6,55.29423821025068
2024-06-23 23:00:00,32.81054266628775,4,23,6,35.136229104079696
2024-06-24 00:00:00,38.39902393207693,33,0,0,45.260160965361884
2024-06-24 01:00:00,22.709897200947974,38,1,0,42.74874790063263
2024-06-24 02:00:00,21.01319495756345,66,2,0,53.70307657674393
2024-06-24 03:00:00,41.12351873938386,80,3,0,71.49761893285572
2024-06-24 04:00:00,20.59306942503377,61,4,0,53.38870090686603
2024-06-24 05:00:00,29.483785682572538,87,5,0,71.70160118766783
2024-06-24 06:00:00,32.05352949103924,23,6,0,52.74079993082772
2024-06-24 07:00:00,30.99298610177852,2,7,0,43.66934451140176
2024-06-24 08:00:00,20.064771768790635,70,8,0,60.0798139123711
2024-06-24 09:00:00,19.368645936086864,88,9,0,60.275345664208544
2024-06-24 10:00:00,20.531602259064854,66,10,0,54.961629606240194
2024-06-24 11:00:00,32.0541044129427,78,11,0,58.413807680753536
2024-06-24 12:00:00,31.064277303223705,92,12,0,59.82256874802138
2024-06-24 13:00:00,23.609779008881862,49,13,0,43.00860625709635
2024-06-24 14:00:00,33.3065794042942,28,14,0,38.62075581836896
2024-06-24 15:00:00,37.681620049335585,73,15,0,54.43831957413397
2024-06-24 16:00:00,18.99789503631825,31,16,0,30.101379892759486
2024-06-24 17:00:00,29.955118645153018,86,17,0,55.319092281597165
2024-06-24 18:00:00,34.543449890464565,38,18,0,38.141401400764195
2024-06-24 19:00:00,24.05548624967249,8,19,0,18.16966397083563
2024-06-24 20:00:00,25.38650172703558,13,20,0,23.864318754126632
2024-06-24 21:00:00,32.72730967174521,67,21,0,47.000333706646636
2024-06-24 22:00:00,39.55044704264969,63,22,0,60.44430124111413
2024-06-24 23:00:00,37.438186087269585,19,23,0,41.75745631734803
2024-06-25 00:00:00,31.995125258390004,27,0,1,46.31462578370103
2024-06-25 01:00:00,35.52532122617398,13,1,1,46.26526927010773
2024-06-25 02:00:00,26.75573928498717,43,2,1,48.74405471837715
2024-06-25 03:00:00,33.383172674370186,97,3,1,69.27640458037872
2024-06-25 04:00:00,29.188358187061368,76,4,1,67.3390598565542
2024-06-25 05:00:00,22.55846727498146,94,5,1,64.6975843973736
2024-06-25 06:00:00,34.84171857305417,96,6,1,78.1761775604573
2024-06-25 07:00:00,31.35515129637173,38,7,1,56.50272326490602
2024-06-25 08:00:00,26.606917966886193,27,8,1,51.29582149236169
2024-06-25 09:00:00,39.872140561887136,63,9,1,66.51402259339106
2024-06-25 10:00:00,18.5024188278416,88,10,1,61.36486641123672
2024-06-25 11:00:00,25.578555629987903,31,11,1,44.88644134923054
2024-06-25 12:00:00,19.365153546663517,8,12,1,32.64578028125652
2024-06-25 13:00:00,36.39665558931905,27,13,1,43.80230737071525
2024-06-25 14:00:00,34.85057889873102,94,14,1,57.8723425671827
2024-06-25 15:00:00,25.95245324967161,16,15,1,29.9174416786319
2024-06-25 16:00:00,34.215909652969756,86,16,1,58.58724228614183
2024-06-25 17:00:00,27.502493428702795,76,17,1,47.52022015021549
2024-06-25 18:00:00,36.150090994138424,54,18,1,46.55994462307274
2024-06-25 19:00:00,28.900407905680947,9,19,1,25.52465943741609
2024-06-25 20:00:00,27.894713467959974,79,20,1,46.98599742666615
2024-06-25 21:00:00,40.433517971719226,5,21,1,32.23878632474524
2024-06-25 22:00:00,24.021098397376804,47,22,1,38.44701121791261
2024-06-25 23:00:00,20.89073615991757,74,23,1,46.81238063542177
2024-06-26 00:00:00,32.029034718226995,66,0,2,56.280946479610186
2024-06-26 01:00:00,41.2637234948203,91,1,2,69.80841452775894
2024-06-26 02:00:00,27.068141129452478,40,2,2,52.285060331249674
2024-06-26 03:00:00,19.488882327090757,78,3,2,59.59471600550072
2024-06-26 04:00:00,26.14332641542962,59,4,2,54.625437663596564
2024-06-26 05:00:00,30.142359703669403,76,5,2,68.41767171600816
2024-06-26 06:00:00,21.88615215917313,41,6,2,49.182248927954326
2024-06-26 07:00:00,33.79445323335581,80,7,2,70.98527357433196
2024-06-26 08:00:00,41.94598533624482,70,8,2,69.09053163473502
2024-06-26 09:00:00,28.84174742355465,27,9,2,50.05696159095772
2024-06-26 10:00:00,26.513485361525102,12,10,2,38.96950556622835
2024-06-26 11:00:00,27.6169000040272,80,11,2,61.95329150132983
2024-06-26 12:00:00,20.763508281484828,14,12,2,34.65697303334989
2024-06-26 13:00:00,39.19856643422937,35,13,2,46.82268660804271
2024-06-26 14:00:00,27.95581573251245,91,14,2,52.88840681655051
2024-06-26 15:00:00,27.29458587419619,14,15,2,34.397294807935744
2024-06-26 16:00:00,33.832566550331386,74,16,2,48.64244380627945
2024-06-26 17:00:00,28.608802102346964,55,17,2,41.671024345804994
2024-06-26 18:00:00,33.5576032513883,94,18,2,53.081043736541794
2024-06-26 19:00:00,19.4747109631389,3,19,2,28.533077170935005
2024-06-26 20:00:00,37.52936024933346,98,20,2,59.803268828207685
2024-06-26 21:00:00,40.57209486910566,97,21,2,61.0856040376125
2024-06-26 22:00:00,33.570369267825264,51,22,2,48.296702229012716
2024-06-26 23:00:00,40.90958229261146,90,23,2,66.36672428949396
2024-06-27 00:00:00,21.63437554487912,9,0,3,34.30638564315609
2024-06-27 01:00:00,29.457988547528487,93,1,3,64.57014983790467
2024-06-27 02:00:00,32.44336161469073,44,2,3,55.302695152552616
2024-06-27 03:00:00,31.96167953810848,83,3,3,67.6412244726877
2024-06-27 04:00:00,27.635082698137037,28,4,3,50.82720900069489
2024-06-27 05:00:00,26.114025824790275,52,5,3,56.745447188640505
2024-06-27 06:00:00,21.04377654121005,28,6,3,45.995015958568736
2024-06-27 07:00:00,27.40181881349468,22,7,3,51.0866616712857
2024-06-27 08:00:00,21.903859562531643,56,8,3,57.6247841858044
2024-06-27 09:00:00,35.62477623581324,49,9,3,62.17673346961073
2024-06-27 10:00:00,23.01194245187016,20,10,3,42.6030005503742
2024-06-27 11:00:00,19.405567326828812,42,11,3,44.45950669889852
2024-06-27 12:00:00,31.256787307613624,9,12,3,35.50876784845133
2024-06-27 13:00:00,32.28551358526564,75,13,3,55.97551864927797
2024-06-27 14:00:00,38.925913470732134,29,14,3,43.8833530080325
2024-06-27 15:00:00,31.847558698024365,50,15,3,40.21323425732236
2024-06-27 16:00:00,26.291540489362696,32,16,3,36.22356078523108
2024-06-27 17:00:00,37.272285156631696,17,17,3,32.65280934300971
2024-06-27 18:00:00,30.966693436498105,77,18,3,48.19114615401478
2024-06-27 19:00:00,19.902726831148602,21,19,3,27.787646453356565
2024-06-27 20:00:00,31.58041344751792,63,20,3,46.01532632537847
2024-06-27 21:00:00,39.7924450901199,20,21,3,41.63187704794065
2024-06-27 22:00:00,27.511503011957295,0,22,3,30.013363807548064
2024-06-27 23:00:00,25.1118192455952,14,23,3,33.87105495916999
2024-06-28 00:00:00,21.443266968432482,35,0,4,34.98113439041933
2024-06-28 01:00:00,21.634692526448575,46,1,4,49.1979100564401
2024-06-28 02:00:00,28.386515624203653,53,2,4,52.734143768735045
2024-06-28 03:00:00,32.29631577987671,85,3,4,70.42295555324736
2024-06-28 04:00:00,19.934769724070442,31,4,4,48.90801744815924
2024-06-28 05:00:00,40.549646136603975,57,5,4,66.6365093687356
2024-06-28 06:00:00,36.1232068186847,45,6,4,63.468185917947395
2024-06-28 07:00:00,32.0789740388079,53,7,4,62.640824797428856
2024-06-28 08:00:00,37.88252810253578,32,8,4,57.85824287977934
2024-06-28 09:00:00,19.92448216349072,38,9,4,45.00065467425641
2024-06-28 10:00:00,29.444133065594986,22,10,4,46.40176301182814
2024-06-28 11:00:00,33.122235044679925,42,11,4,49.263655856705526
2024-06-28 12:00:00,37.88766974683894,54,12,4,52.95195931407866
2024-06-28 13:00:00,36.80326944118242,1,13,4,35.391159400342346
2024-06-28 14:00:00,24.64966199312159,65,14,4,49.75166589251424
2024-06-28 15:00:00,40.5811240694209,37,15,4,45.05027579156927
